"","Date","Real","Forecast","station"
"29",2013-03-29,1.13187638230862,0.39569557793121,"Aotizhongxin"
"30",2013-03-30,-0.0996343567530271,-0.133579068363128,"Aotizhongxin"
"31",2013-03-31,0.784210056262832,0.459106385392479,"Aotizhongxin"
"32",2013-04-01,-0.607491735981451,-0.808041221179319,"Aotizhongxin"
"33",2013-04-02,0.0479955009184287,0.672067842526308,"Aotizhongxin"
"34",2013-04-03,0.220629934573894,0.390003867706646,"Aotizhongxin"
"35",2013-04-04,-0.621919671271577,0.0730888754268789,"Aotizhongxin"
"36",2013-04-05,-0.198450938723838,-0.816194370810354,"Aotizhongxin"
"37",2013-04-06,-1.60335886635772,0.489324849244843,"Aotizhongxin"
"38",2013-04-07,1.97471213995902,0.578840189646236,"Aotizhongxin"
"39",2013-04-08,-1.1209417650662,-1.45010913704156,"Aotizhongxin"
"40",2013-04-09,-0.784272580395899,-0.344181028725973,"Aotizhongxin"
"41",2013-04-10,0.0781382043091434,0.453372620257764,"Aotizhongxin"
"42",2013-04-11,0.586333176274136,0.259625361726488,"Aotizhongxin"
"43",2013-04-12,0.854028406116031,0.522527219255609,"Aotizhongxin"
"44",2013-04-13,0.1344984171656,0.188465380342964,"Aotizhongxin"
"45",2013-04-14,-0.568621031018672,-0.18676149418382,"Aotizhongxin"
"46",2013-04-15,0.761821403115657,0.828681327033203,"Aotizhongxin"
"47",2013-04-16,-0.269809648316683,-0.570213272906761,"Aotizhongxin"
"48",2013-04-17,-0.173449416566566,-0.257299290871126,"Aotizhongxin"
"49",2013-04-18,-1.46865658273566,-1.05882633778721,"Aotizhongxin"
"50",2013-04-19,1.50197876011935,-0.196875049746055,"Aotizhongxin"
"51",2013-04-20,0.338870319305226,0.532936286606585,"Aotizhongxin"
"52",2013-04-21,0.601990041577454,0.170313194468769,"Aotizhongxin"
"53",2013-04-22,0.30708912058114,0.629908135024402,"Aotizhongxin"
"54",2013-04-23,0.062425312803998,0.435795045348125,"Aotizhongxin"
"55",2013-04-24,-0.724925125054245,-0.2534411332119,"Aotizhongxin"
"56",2013-04-25,-1.99040445305087,-0.333335944036348,"Aotizhongxin"
"57",2013-04-26,1.67760852815319,0.747711947005418,"Aotizhongxin"
"58",2013-04-27,-0.00964327627180417,-0.148021164749338,"Aotizhongxin"
"59",2013-04-28,0.109422023997007,0.149117191405343,"Aotizhongxin"
"60",2013-04-29,-1.59335485468081,-0.734277647080792,"Aotizhongxin"
"61",2013-04-30,0.195997789762759,0.216580451199443,"Aotizhongxin"
"62",2013-05-01,0.680182944773231,-0.362591121769911,"Aotizhongxin"
"63",2013-05-02,0.811084931154365,0.386853432373339,"Aotizhongxin"
"64",2013-05-03,0.0746120621673754,-0.614002924507278,"Aotizhongxin"
"65",2013-05-04,0.179954112119076,0.166828121593997,"Aotizhongxin"
"66",2013-05-05,0.660752321276059,0.30991736135541,"Aotizhongxin"
"67",2013-05-06,0.114541541732213,0.110021710491992,"Aotizhongxin"
"68",2013-05-07,-0.214336223700306,0.0250127944000342,"Aotizhongxin"
"69",2013-05-08,-0.317666960479858,-0.0191459668214908,"Aotizhongxin"
"70",2013-05-09,-0.916611193341406,0.793637374871873,"Aotizhongxin"
"71",2013-05-10,-0.0202354132422009,-0.189381286801883,"Aotizhongxin"
"72",2013-05-11,-0.167872080618798,0.743729813467442,"Aotizhongxin"
"73",2013-05-12,-0.179617286264319,-0.124042329378779,"Aotizhongxin"
"74",2013-05-13,0.868888492979571,-0.176654582512416,"Aotizhongxin"
"75",2013-05-14,-0.558887897572094,-0.617618159284815,"Aotizhongxin"
"76",2013-05-15,0.252916615137,-0.296486825771453,"Aotizhongxin"
"77",2013-05-16,0.673845416604451,-0.0975098725613166,"Aotizhongxin"
"78",2013-05-17,-0.163151640686235,0.316325694076445,"Aotizhongxin"
"79",2013-05-18,0.126535060714617,-0.069052159683548,"Aotizhongxin"
"80",2013-05-19,-0.754599959773609,0.0142862978762096,"Aotizhongxin"
"81",2013-05-20,-0.366572326919069,-0.0486274707236479,"Aotizhongxin"
"82",2013-05-21,0.913077017271059,0.85282132368371,"Aotizhongxin"
"83",2013-05-22,-0.486098118731574,-0.342016405584855,"Aotizhongxin"
"84",2013-05-23,0.0443607362489926,0.134621848286475,"Aotizhongxin"
"85",2013-05-24,0.510157844108454,-0.376010559777262,"Aotizhongxin"
"86",2013-05-25,-0.553123879991897,0.0805824216782753,"Aotizhongxin"
"87",2013-05-26,0.487275215754396,0.0921482693661827,"Aotizhongxin"
"88",2013-05-27,-0.36910510829136,0.234485527094637,"Aotizhongxin"
"89",2013-05-28,0.0453935722603616,-0.31836408081163,"Aotizhongxin"
"90",2013-05-29,-1.53808097365227,-0.530206236581421,"Aotizhongxin"
"91",2013-05-30,1.2940099022321,0.222673067040682,"Aotizhongxin"
"92",2013-05-31,0.54044308735559,0.517021478769013,"Aotizhongxin"
"93",2013-06-01,-0.302902166775002,0.0576103108833203,"Aotizhongxin"
"94",2013-06-02,0.787157040519134,0.2335897572582,"Aotizhongxin"
"95",2013-06-03,-0.260495585945676,0.0509011840558626,"Aotizhongxin"
"96",2013-06-04,0.0403294356671067,-0.64572048786202,"Aotizhongxin"
"97",2013-06-05,-0.00440156458041141,0.329370588472595,"Aotizhongxin"
"98",2013-06-06,0.0320561671592765,0.118816552023369,"Aotizhongxin"
"99",2013-06-07,-0.0403077602180666,0.0794719345795165,"Aotizhongxin"
"100",2013-06-08,0.333070561455496,0.0721790111542198,"Aotizhongxin"
"101",2013-06-09,-1.26671467328564,-0.604333656016934,"Aotizhongxin"
"102",2013-06-10,-0.713367649709065,0.268110058848353,"Aotizhongxin"
"103",2013-06-11,0.979273869962908,-0.0908308232719106,"Aotizhongxin"
"104",2013-06-12,-0.0380739393287275,0.0567712842371678,"Aotizhongxin"
"105",2013-06-13,0.628377632506711,-0.0656831649448558,"Aotizhongxin"
"106",2013-06-14,-0.0247018547772582,-0.21621616254547,"Aotizhongxin"
"107",2013-06-15,0.140799346652394,0.519208308736342,"Aotizhongxin"
"108",2013-06-16,0.3114268861937,0.122641877855897,"Aotizhongxin"
"109",2013-06-17,-1.37765292472455,0.11619298800374,"Aotizhongxin"
"110",2013-06-18,0.0991269783310256,0.138003381370819,"Aotizhongxin"
"111",2013-06-19,0.0854228143044917,-0.0871378655785936,"Aotizhongxin"
"112",2013-06-20,0.0698404189473703,-0.0862223928953977,"Aotizhongxin"
"113",2013-06-21,-0.0988747164762156,-0.701224634868799,"Aotizhongxin"
"114",2013-06-22,-0.017334317651557,0.340410304844966,"Aotizhongxin"
"115",2013-06-23,0.130195276102512,0.135025940520199,"Aotizhongxin"
"116",2013-06-24,0.654014182857797,0.134747066894127,"Aotizhongxin"
"117",2013-06-25,0.102311899323681,0.229162014449602,"Aotizhongxin"
"118",2013-06-26,0.224217088722733,-0.0508475087808455,"Aotizhongxin"
"119",2013-06-27,-0.586349929260892,-0.0636344267817163,"Aotizhongxin"
"120",2013-06-28,1.32480687330231,0.0292757821251597,"Aotizhongxin"
"121",2013-06-29,-1.13871389283664,-0.118850157810349,"Aotizhongxin"
"122",2013-06-30,0.777273193212853,0.243532118826737,"Aotizhongxin"
"123",2013-07-01,-0.236301013123761,-0.125279072005242,"Aotizhongxin"
"124",2013-07-02,-2.54024512500352,-0.0906721511314251,"Aotizhongxin"
"125",2013-07-03,0.668681128405539,0.710158241820424,"Aotizhongxin"
"126",2013-07-04,-0.216970692207128,-0.129699568626999,"Aotizhongxin"
"127",2013-07-05,-0.0905140075408322,-0.560232904480483,"Aotizhongxin"
"128",2013-07-06,1.05998087552767,-0.372778441912877,"Aotizhongxin"
"129",2013-07-07,0.435403878705984,0.526937453681074,"Aotizhongxin"
"130",2013-07-08,0.108564438489009,0.139125144807888,"Aotizhongxin"
"131",2013-07-09,-0.107149677583379,-0.0823394512107499,"Aotizhongxin"
"132",2013-07-10,-1.04004111264357,0.154954726381366,"Aotizhongxin"
"133",2013-07-11,0.0965215669906216,-0.227917972966351,"Aotizhongxin"
"134",2013-07-12,0.685856747297266,-0.333484285377593,"Aotizhongxin"
"135",2013-07-13,0.638961388574804,0.136283847264558,"Aotizhongxin"
"136",2013-07-14,-0.251130528689565,-0.0692129423236685,"Aotizhongxin"
"137",2013-07-15,-0.735832722570542,0.621157073722892,"Aotizhongxin"
"138",2013-07-16,-0.739091656610606,-0.52409466172479,"Aotizhongxin"
"139",2013-07-17,0.589392768439503,0.0540184461734703,"Aotizhongxin"
"140",2013-07-18,1.25462396681359,0.01161616358633,"Aotizhongxin"
"141",2013-07-19,-0.112185174604924,0.144336708787583,"Aotizhongxin"
"142",2013-07-20,-0.491284468559155,-0.0396163720539412,"Aotizhongxin"
"143",2013-07-21,-0.0421958457716416,0.0126026072439772,"Aotizhongxin"
"144",2013-07-22,0.112860958450955,0.114489230774464,"Aotizhongxin"
"145",2013-07-23,-0.736978897936195,-0.408311034652438,"Aotizhongxin"
"146",2013-07-24,-0.130336037690773,0.340662383350869,"Aotizhongxin"
"147",2013-07-25,-0.145871052284134,-0.0675806689424745,"Aotizhongxin"
"148",2013-07-26,0.501385229986904,0.0796757417976575,"Aotizhongxin"
"149",2013-07-27,0.725149911646119,0.277330532392856,"Aotizhongxin"
"150",2013-07-28,-0.41456147298543,-0.29770629286989,"Aotizhongxin"
"151",2013-07-29,-0.171180040570634,0.020193620338528,"Aotizhongxin"
"152",2013-07-30,0.668083211896729,-0.11429604712697,"Aotizhongxin"
"153",2013-07-31,-0.964763687476295,-0.0628709908326994,"Aotizhongxin"
"154",2013-08-01,-0.00764091587617877,0.292713267185162,"Aotizhongxin"
"155",2013-08-02,0.470722450410028,-0.229719903692292,"Aotizhongxin"
"156",2013-08-03,-0.973273042869588,-0.154459212151726,"Aotizhongxin"
"157",2013-08-04,1.08585294491435,0.000200088624114355,"Aotizhongxin"
"158",2013-08-05,-0.545668560454572,0.208160410736962,"Aotizhongxin"
"159",2013-08-06,1.08560095269216,-0.0234732427314352,"Aotizhongxin"
"160",2013-08-07,-1.37729228263466,-0.117540995210495,"Aotizhongxin"
"161",2013-08-08,-0.182568806146185,0.10126499092244,"Aotizhongxin"
"162",2013-08-09,0.216593959577168,0.106382121700627,"Aotizhongxin"
"163",2013-08-10,0.973634977377699,-0.305003532029764,"Aotizhongxin"
"164",2013-08-11,0.467009530463499,0.148472192544784,"Aotizhongxin"
"165",2013-08-12,-1.1005944498721,-0.207311888728001,"Aotizhongxin"
"166",2013-08-13,0.576001696726241,0.0740425477969939,"Aotizhongxin"
"167",2013-08-14,-0.256311871507179,-0.0050465657477137,"Aotizhongxin"
"168",2013-08-15,0.587031455638941,0.213313101138124,"Aotizhongxin"
"169",2013-08-16,0.0417007291989444,0.0333290549711433,"Aotizhongxin"
"170",2013-08-17,-1.06652397411661,-0.238771795938151,"Aotizhongxin"
"171",2013-08-18,-1.23803935888954,-0.161963525847955,"Aotizhongxin"
"172",2013-08-19,0.488802711678553,0.157339716750143,"Aotizhongxin"
"173",2013-08-20,1.50677281619795,0.0441448696253482,"Aotizhongxin"
"174",2013-08-21,0.140015484654692,-0.117578735247241,"Aotizhongxin"
"175",2013-08-22,0.09572323354109,0.362222423680354,"Aotizhongxin"
"176",2013-08-23,-0.714483898172359,-0.107404010020614,"Aotizhongxin"
"177",2013-08-24,-0.540963884230325,-0.07013596925186,"Aotizhongxin"
"178",2013-08-25,0.0880473244561504,-0.264369224370975,"Aotizhongxin"
"179",2013-08-26,0.354051916831794,0.069831156834132,"Aotizhongxin"
"180",2013-08-27,0.138614375612114,0.046599292392807,"Aotizhongxin"
"181",2013-08-28,0.0261003826948949,0.5598091919292,"Aotizhongxin"
"182",2013-08-29,-0.784667939129192,-0.823037137718263,"Aotizhongxin"
"183",2013-08-30,-1.17902653637936,0.0934448623205681,"Aotizhongxin"
"184",2013-08-31,0.630860550353077,0.017628058501492,"Aotizhongxin"
"185",2013-09-01,0.956104506228965,-0.0642738077734536,"Aotizhongxin"
"186",2013-09-02,0.126092727032101,0.0153721218522874,"Aotizhongxin"
"187",2013-09-03,0.680877087968131,-0.0781058298014577,"Aotizhongxin"
"188",2013-09-04,-0.300700007770102,0.0548042434053612,"Aotizhongxin"
"189",2013-09-05,-1.2521675531756,0.0696671051246062,"Aotizhongxin"
"190",2013-09-06,1.16899308542991,-0.0763662687899386,"Aotizhongxin"
"191",2013-09-07,0.11483010038376,0.0450680187841268,"Aotizhongxin"
"192",2013-09-08,0.169448127303327,-0.00815639158636227,"Aotizhongxin"
"193",2013-09-09,-0.136528014958222,-0.0236577877664254,"Aotizhongxin"
"194",2013-09-10,-0.34691179935659,0.0586908386714909,"Aotizhongxin"
"195",2013-09-11,0.0948792381902432,-0.188382318695416,"Aotizhongxin"
"196",2013-09-12,0.94350329539904,0.370143130318429,"Aotizhongxin"
"197",2013-09-13,-0.575115605073775,-0.00311213943462563,"Aotizhongxin"
"198",2013-09-14,-0.489679028055285,0.104824874586728,"Aotizhongxin"
"199",2013-09-15,-0.910629576439417,-0.165967128965938,"Aotizhongxin"
"200",2013-09-16,0.812720726990117,-0.0205760650524984,"Aotizhongxin"
"201",2013-09-17,0.573069474804752,0.11657542130818,"Aotizhongxin"
"202",2013-09-18,0.242817626746952,-0.208500491760039,"Aotizhongxin"
"203",2013-09-19,0.00355380433253405,-0.0967041363188143,"Aotizhongxin"
"204",2013-09-20,-0.711846750700474,0.0672378931309209,"Aotizhongxin"
"205",2013-09-21,-0.29278207008497,-0.25606741550294,"Aotizhongxin"
"206",2013-09-22,0.688291492573287,0.486205398225537,"Aotizhongxin"
"207",2013-09-23,-0.681853702098438,-0.72019926591098,"Aotizhongxin"
"208",2013-09-24,-1.3150935901569,-0.0145793646810754,"Aotizhongxin"
"209",2013-09-25,0.105758842689582,0.116812751176249,"Aotizhongxin"
"210",2013-09-26,1.29634612445695,0.286310667283216,"Aotizhongxin"
"211",2013-09-27,1.33654785745064,0.482326277172652,"Aotizhongxin"
"212",2013-09-28,0.399090721807124,0.130135174868795,"Aotizhongxin"
"213",2013-09-29,-0.0621098162080695,-0.607163372865128,"Aotizhongxin"
"214",2013-09-30,-0.389060864704573,0.262925644990349,"Aotizhongxin"
"215",2013-10-01,-0.707083736227266,-0.127967611031098,"Aotizhongxin"
"216",2013-10-02,-1.58336364875236,-0.609735468296206,"Aotizhongxin"
"217",2013-10-03,1.30463059045686,0.408292419348619,"Aotizhongxin"
"218",2013-10-04,0.889610691110655,0.460634549068989,"Aotizhongxin"
"219",2013-10-05,0.702070499734186,-0.418795339378689,"Aotizhongxin"
"220",2013-10-06,-0.218195788017532,-0.030839431997843,"Aotizhongxin"
"221",2013-10-07,-1.06173175315977,-0.444272251176872,"Aotizhongxin"
"222",2013-10-08,-0.297312965512742,0.0773787745705222,"Aotizhongxin"
"223",2013-10-09,0.889703853175772,0.89910644777517,"Aotizhongxin"
"224",2013-10-10,-0.616644299591533,-0.789042388359703,"Aotizhongxin"
"225",2013-10-11,-0.455811310427849,0.404978011026603,"Aotizhongxin"
"226",2013-10-12,0.290689593515737,-0.0619100017439957,"Aotizhongxin"
"227",2013-10-13,-0.326611107855433,0.0960307669824854,"Aotizhongxin"
"228",2013-10-14,-0.39924009912232,-0.846416945985908,"Aotizhongxin"
"229",2013-10-15,-0.701157904306025,-0.244975588761557,"Aotizhongxin"
"230",2013-10-16,1.16097014971148,0.445402427375485,"Aotizhongxin"
"231",2013-10-17,0.983344977608973,0.00959660203371401,"Aotizhongxin"
"232",2013-10-18,0.530849923209973,0.118359764854878,"Aotizhongxin"
"233",2013-10-19,-1.19368237908416,-0.606629160476133,"Aotizhongxin"
"234",2013-10-20,-1.00947033713946,0.605280014519544,"Aotizhongxin"
"235",2013-10-21,1.21577578400358,0.0850201800421486,"Aotizhongxin"
"236",2013-10-22,0.45772794807028,0.00655372512279746,"Aotizhongxin"
"237",2013-10-23,-1.62296322932405,-0.194889056669352,"Aotizhongxin"
"238",2013-10-24,-0.341572662086872,-0.485748577089385,"Aotizhongxin"
"239",2013-10-25,0.780903991799524,0.418062364725095,"Aotizhongxin"
"240",2013-10-26,0.383364761107498,0.46694230126696,"Aotizhongxin"
"241",2013-10-27,1.13315764299011,0.511093128664724,"Aotizhongxin"
"242",2013-10-28,0.427336462187151,-0.294695874857455,"Aotizhongxin"
"243",2013-10-29,-2.04173380768992,-1.09263051078109,"Aotizhongxin"
"244",2013-10-30,0.794601772936611,0.53893561259203,"Aotizhongxin"
"245",2013-10-31,0.583466758223892,0.235970760843394,"Aotizhongxin"
"246",2013-11-01,0.22842720420496,-0.0671126486519669,"Aotizhongxin"
"247",2013-11-02,0.215316078928994,0.189409928433817,"Aotizhongxin"
"248",2013-11-03,-1.51815630427487,-0.625150397306906,"Aotizhongxin"
"249",2013-11-04,-0.312736162655332,0.152519983014294,"Aotizhongxin"
"250",2013-11-05,1.51529011267655,0.762668121473478,"Aotizhongxin"
"251",2013-11-06,-0.445207129757547,-0.472456159673561,"Aotizhongxin"
"252",2013-11-07,-1.23035019391174,0.172223627556839,"Aotizhongxin"
"253",2013-11-08,1.4264597155182,0.427817655296293,"Aotizhongxin"
"254",2013-11-09,-0.302469972134455,-1.18128905700018,"Aotizhongxin"
"255",2013-11-10,-1.6648834936745,-0.479484907194974,"Aotizhongxin"
"256",2013-11-11,0.643667123296576,0.370654961116803,"Aotizhongxin"
"257",2013-11-12,0.564435074371372,0.608229375871138,"Aotizhongxin"
"258",2013-11-13,1.00884987830659,0.488903100364196,"Aotizhongxin"
"259",2013-11-14,-0.934104354330189,-0.137468127203101,"Aotizhongxin"
"260",2013-11-15,0.350665848314142,0.598431679749697,"Aotizhongxin"
"261",2013-11-16,-0.734380690022129,-1.01989225896226,"Aotizhongxin"
"262",2013-11-17,-1.48554118486836,-0.424985461799507,"Aotizhongxin"
"263",2013-11-18,-0.0757400836102278,-0.207368919011651,"Aotizhongxin"
"264",2013-11-19,1.23708140604096,0.676053578485071,"Aotizhongxin"
"265",2013-11-20,0.796889311012618,0.21024094257137,"Aotizhongxin"
"266",2013-11-21,0.38524256758788,-0.348922799036784,"Aotizhongxin"
"267",2013-11-22,0.299119783416333,0.471497296335094,"Aotizhongxin"
"268",2013-11-23,0.332472652297866,0.269290140046142,"Aotizhongxin"
"269",2013-11-24,-0.749325889101192,0.20365572563342,"Aotizhongxin"
"270",2013-11-25,-1.97167428599144,-0.278217985404525,"Aotizhongxin"
"271",2013-11-26,0.287682072451781,-0.62494693035191,"Aotizhongxin"
"272",2013-11-27,-0.837728409371053,-1.14481585649715,"Aotizhongxin"
"273",2013-11-28,0.920725328942021,0.784394701224818,"Aotizhongxin"
"274",2013-11-29,1.09121033037244,1.11597315871874,"Aotizhongxin"
"275",2013-11-30,-0.462011874412771,-0.830047935555434,"Aotizhongxin"
"276",2013-12-01,0.632375142217851,0.489735927952506,"Aotizhongxin"
"277",2013-12-02,0.498342011675786,0.634339758994437,"Aotizhongxin"
"278",2013-12-03,-0.397125408521634,-0.523133164051065,"Aotizhongxin"
"279",2013-12-04,0.15883150509551,0.361741985756779,"Aotizhongxin"
"280",2013-12-05,-0.81419641400295,-0.996188872287034,"Aotizhongxin"
"281",2013-12-06,1.145132304303,0.806495464487625,"Aotizhongxin"
"282",2013-12-07,0.792015466673325,-0.0058088096852168,"Aotizhongxin"
"283",2013-12-08,-0.28920242714449,-0.708033259531733,"Aotizhongxin"
"284",2013-12-09,-3.03970718713386,-0.196580985847472,"Aotizhongxin"
"285",2013-12-10,0.686546496528593,0.425653029715625,"Aotizhongxin"
"286",2013-12-11,0.130214639998528,0.213416204864388,"Aotizhongxin"
"287",2013-12-12,-0.252145338174993,-0.454385425586846,"Aotizhongxin"
"288",2013-12-13,1.04218706644397,-0.201301260395766,"Aotizhongxin"
"289",2013-12-14,0.162035083351407,-0.382334465332038,"Aotizhongxin"
"290",2013-12-15,-0.192394557848441,-0.348942523114511,"Aotizhongxin"
"291",2013-12-16,1.01184814065497,0.289606814855386,"Aotizhongxin"
"292",2013-12-17,-0.563496081761799,-0.762533467209112,"Aotizhongxin"
"293",2013-12-18,-0.763893090164553,0.362834717697463,"Aotizhongxin"
"294",2013-12-19,-0.00313938011561099,0.228611018815139,"Aotizhongxin"
"295",2013-12-20,0.0581277416178474,-0.418842962875599,"Aotizhongxin"
"296",2013-12-21,0.488940830265487,0.102284109780943,"Aotizhongxin"
"297",2013-12-22,0.773855667219459,0.332532597085603,"Aotizhongxin"
"298",2013-12-23,0.0397965104885341,0.208906705043312,"Aotizhongxin"
"299",2013-12-24,0.521766512751444,-0.429474372055812,"Aotizhongxin"
"300",2013-12-25,-0.195349688112982,0.213143368354776,"Aotizhongxin"
"301",2013-12-26,-2.93182847157451,-0.696981828986527,"Aotizhongxin"
"302",2013-12-27,0.883731762633305,0.973964873356814,"Aotizhongxin"
"303",2013-12-28,-0.524031097778036,0.519754539182373,"Aotizhongxin"
"304",2013-12-29,1.37642710838664,1.07566482470103,"Aotizhongxin"
"305",2013-12-30,-0.470461399910631,0.00956672888152965,"Aotizhongxin"
"306",2013-12-31,0.491594261838103,0.265014191454051,"Aotizhongxin"
"307",2014-01-01,-0.138343978780735,0.195324394833775,"Aotizhongxin"
"308",2014-01-02,1.138679281265,-0.303211657560299,"Aotizhongxin"
"309",2014-01-03,-1.09998648154617,-0.976371069960382,"Aotizhongxin"
"310",2014-01-04,0.877940926499289,0.303952558686541,"Aotizhongxin"
"311",2014-01-05,-0.29871666717549,-0.403123975068267,"Aotizhongxin"
"312",2014-01-06,0.328781421016249,-0.0998060213169877,"Aotizhongxin"
"313",2014-01-07,-0.175621919781388,-0.384138977916854,"Aotizhongxin"
"314",2014-01-08,-1.93251357360543,-0.885197472838744,"Aotizhongxin"
"315",2014-01-09,0.861675415221564,0.432465881845468,"Aotizhongxin"
"316",2014-01-10,0.520500889289409,0.411204104184176,"Aotizhongxin"
"317",2014-01-11,0.591524131592075,0.0637240727204237,"Aotizhongxin"
"318",2014-01-12,-1.65898969126335,-0.957465058425088,"Aotizhongxin"
"319",2014-01-13,1.33605314468314,1.08475030408986,"Aotizhongxin"
"320",2014-01-14,0.103307937373438,-0.52585840566331,"Aotizhongxin"
"321",2014-01-15,0.554794865340893,0.728497361612513,"Aotizhongxin"
"322",2014-01-16,0.849822770928979,0.0795575023768574,"Aotizhongxin"
"323",2014-01-17,-1.06025142079566,-0.506404538243678,"Aotizhongxin"
"324",2014-01-18,-0.7197064536323,-0.319580184392184,"Aotizhongxin"
"325",2014-01-19,0.604440408985071,0.832590567540189,"Aotizhongxin"
"326",2014-01-20,-2.484906649788,-0.892754999843162,"Aotizhongxin"
"327",2014-01-21,1.4337908640481,0.362345512655911,"Aotizhongxin"
"328",2014-01-22,1.13671213490038,1.57194273877444,"Aotizhongxin"
"329",2014-01-23,0.616364912553067,0.881437494697491,"Aotizhongxin"
"330",2014-01-24,-0.3888694737364,-0.0368767437453893,"Aotizhongxin"
"331",2014-01-25,-1.87395503026269,-1.98006592989225,"Aotizhongxin"
"332",2014-01-26,0.654141961427539,-0.273820084486645,"Aotizhongxin"
"333",2014-01-27,0.707295793145961,1.44921200728713,"Aotizhongxin"
"334",2014-01-28,-0.842028387116118,-1.11138530247229,"Aotizhongxin"
"335",2014-01-29,1.11975472524192,1.97903089474584,"Aotizhongxin"
"336",2014-01-30,-0.66971399254505,-0.601078927788757,"Aotizhongxin"
"337",2014-01-31,0.770146065363886,0.0758974864618969,"Aotizhongxin"
"338",2014-02-01,-0.0174968675477079,0.568276241029604,"Aotizhongxin"
"339",2014-02-02,-0.704767711582964,-0.662520461182172,"Aotizhongxin"
"340",2014-02-03,-2.44918856718592,-1.57705868735128,"Aotizhongxin"
"341",2014-02-04,1.49821227732388,0.357053009800634,"Aotizhongxin"
"342",2014-02-05,1.26919386558923,0.338095659969429,"Aotizhongxin"
"343",2014-02-06,0.306400447706072,-0.189008868248597,"Aotizhongxin"
"344",2014-02-07,-0.360756379100268,0.607995774837046,"Aotizhongxin"
"345",2014-02-08,-0.45348250360856,-0.980746752961511,"Aotizhongxin"
"346",2014-02-09,-1.77927880800445,-0.92967052571171,"Aotizhongxin"
"347",2014-02-10,0.821724461347209,0.607764452755729,"Aotizhongxin"
"348",2014-02-11,1.59606535473619,0.930805024827882,"Aotizhongxin"
"349",2014-02-12,0.175032222427907,-0.496395031237332,"Aotizhongxin"
"350",2014-02-13,0.428849942630577,-0.262561139671171,"Aotizhongxin"
"351",2014-02-14,0.310290880992513,1.29955968081516,"Aotizhongxin"
"352",2014-02-15,0.472526725958378,0.0994638387602572,"Aotizhongxin"
"353",2014-02-16,-0.226281886942389,-0.772982895675678,"Aotizhongxin"
"354",2014-02-17,-1.37788714610904,-0.745416979473814,"Aotizhongxin"
"355",2014-02-18,-0.197993756905812,0.406704951742331,"Aotizhongxin"
"356",2014-02-19,-0.0497941083197286,0.246589390470799,"Aotizhongxin"
"357",2014-02-20,1.20614865327061,0.108457559631016,"Aotizhongxin"
"358",2014-02-21,0.163841903023939,0.388017729190485,"Aotizhongxin"
"359",2014-02-22,0.0506892877922276,-0.321086167249889,"Aotizhongxin"
"360",2014-02-23,-0.284498370303856,0.174825992320594,"Aotizhongxin"
"361",2014-02-24,0.210452833763428,0.508273189896555,"Aotizhongxin"
"362",2014-02-25,0.452282557552458,-0.00950598015207485,"Aotizhongxin"
"363",2014-02-26,-0.0834151316758502,0.151121974775059,"Aotizhongxin"
"364",2014-02-27,-3.06486283949716,-1.15579808392163,"Aotizhongxin"
"365",2014-02-28,1.69381647971573,0.952296837650899,"Aotizhongxin"
"366",2014-03-01,-0.0956376422075511,-0.0770233980262971,"Aotizhongxin"
